ID_MUNICIPIO,ID_SETOR_CENSITARIO,PRM_00_04,PRM_05_09,PRM_10_14,PRM_15_19,PRM_20_24,PRM_25_29,PRM_30_34,PRM_35_39,PRM_40_44,PRM_45_49,PRM_50_54,PRM_55_59,PRM_60_64,PRM_65_69,PRM_70_74,PRM_75_79,PRM_80_84,PRM_85_89,PRM_90_94,PRM_95_99,PRM_100,PRF_00_04,PRF_05_09,PRF_10_14,PRF_15_19,PRF_20_24,PRF_25_29,PRF_30_34,PRF_35_39,PRF_40_44,PRF_45_49,PRF_50_54,PRF_55_59,PRF_60_64,PRF_65_69,PRF_70_74,PRF_75_79,PRF_80_84,PRF_85_89,PRF_90_94,PRF_95_99,PRF_100,PIA_M,PIA_F,PIA_T,RS_00_04,RS_05_09,RS_10_14,RS_15_19,RS_20_24,RS_25_29,RS_30_34,RS_35_39,RS_40_44,RS_45_49,RS_50_54,RS_55_59,RS_60_64,RS_65_69,RS_70_74,RS_75_79,RS_80_84,RS_85_89,RS_90_94,RS_95_99,RS_100,IE_M,IE_F,DR_CLASSE_AB,DR_CLASSE_C,DR_CLASSE_D,DR_CLASSE_E,RR_CLASSE_A,RR_CLASSE_B,RR_CLASSE_C,RR_CLASSE_D,RR_CLASSE_E
3531407,353140705000013,6.0,9.0,13.0,17.0,32.0,15.0,12.0,13.0,18.0,24.0,16.0,19.0,9.0,19.0,24.0,10.0,5.0,7.0,1.0,0.0,0.0,10.0,12.0,12.0,24.0,13.0,24.0,15.0,19.0,26.0,20.0,20.0,25.0,15.0,21.0,20.0,21.0,10.0,5.0,1.0,1.0,0.0,0.6505576208178439,0.6401273885350318,0.6449399656946827,0.6,0.75,1.08,0.71,2.46,0.62,0.8,0.68,0.69,1.2,0.8,0.76,0.6,0.9,1.2,0.48,0.5,1.4,1.0,0.0,,2.357142857142857,2.323529411764706,10.0,24.0,83.0,90.0,5.0,15.0,50.0,86.0,50.0
3531407,353140705000014,29.0,31.0,25.0,25.0,42.0,43.0,34.0,21.0,32.0,22.0,21.0,27.0,20.0,15.0,13.0,5.0,9.0,4.0,1.0,1.0,0.0,23.0,19.0,23.0,26.0,29.0,30.0,38.0,33.0,31.0,23.0,35.0,32.0,31.0,18.0,21.0,17.0,10.0,6.0,1.0,0.0,0.0,0.6833333333333333,0.6905829596412556,0.687066974595843,1.26,1.63,1.09,0.96,1.45,1.43,0.89,0.64,1.03,0.96,0.6,0.84,0.65,0.83,0.62,0.29,0.9,0.67,1.0,,,0.5647058823529412,1.123076923076923,1.0,3.0,68.0,224.0,0.0,4.0,23.0,105.0,158.0
3531407,353140705000015,19.0,21.0,13.0,23.0,36.0,39.0,26.0,24.0,18.0,24.0,25.0,20.0,14.0,15.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,23.0,17.0,24.0,29.0,29.0,29.0,22.0,23.0,24.0,26.0,31.0,27.0,10.0,16.0,13.0,14.0,6.0,1.0,0.0,1.0,0.0,0.7477477477477478,0.684931506849315,0.7148997134670487,0.83,1.24,0.54,0.79,1.24,1.34,1.18,1.04,0.75,0.92,0.81,0.74,1.4,0.94,0.54,0.36,0.67,0.0,,0.0,,0.5849056603773585,0.796875,0.0,2.0,47.0,180.0,0.0,1.0,20.0,87.0,117.0
3531407,353140705000016,43.0,47.0,40.0,38.0,54.0,62.0,65.0,44.0,50.0,45.0,36.0,28.0,14.0,6.0,11.0,6.0,1.0,2.0,1.0,0.0,0.0,50.0,56.0,36.0,39.0,58.0,53.0,59.0,51.0,42.0,35.0,32.0,23.0,18.0,13.0,8.0,11.0,2.0,1.0,1.0,0.0,0.0,0.7352445193929174,0.6972789115646258,0.7163420829805249,0.86,0.84,1.11,0.97,0.93,1.17,1.1,0.86,1.19,1.29,1.12,1.22,0.78,0.46,1.38,0.55,0.5,2.0,1.0,,,0.2076923076923077,0.2535211267605634,0.0,3.0,29.0,345.0,0.0,0.0,11.0,93.0,223.0
3531407,353140705000017,30.0,31.0,34.0,39.0,41.0,52.0,49.0,43.0,44.0,24.0,24.0,22.0,20.0,14.0,14.0,9.0,3.0,0.0,0.0,0.0,0.0,36.0,33.0,38.0,48.0,58.0,42.0,47.0,38.0,42.0,36.0,25.0,32.0,20.0,15.0,9.0,10.0,5.0,1.0,1.0,0.0,0.0,0.7261663286004056,0.7238805970149254,0.7249757045675413,0.83,0.94,0.89,0.81,0.71,1.24,1.04,1.13,1.05,0.67,0.96,0.69,1.0,0.93,1.56,0.9,0.6,0.0,0.0,,,0.42105263157894735,0.38317757009345793,0.0,4.0,45.0,290.0,0.0,2.0,11.0,112.0,201.0
3531407,353140705000018,18.0,16.0,19.0,22.0,21.0,21.0,16.0,13.0,18.0,28.0,20.0,17.0,20.0,8.0,14.0,7.0,6.0,1.0,1.0,0.0,0.0,17.0,18.0,14.0,17.0,25.0,20.0,21.0,16.0,18.0,24.0,28.0,21.0,15.0,12.0,16.0,8.0,6.0,3.0,3.0,2.0,0.0,0.6853146853146853,0.6743421052631579,0.6796610169491526,1.06,0.89,1.36,1.29,0.84,1.05,0.76,0.81,1.0,1.17,0.71,0.81,1.33,0.67,0.88,0.88,1.0,0.33,0.33,0.0,,0.6981132075471698,1.0204081632653061,0.0,2.0,42.0,165.0,0.0,1.0,13.0,80.0,104.0
3531407,353140705000019,16.0,10.0,20.0,21.0,21.0,25.0,23.0,23.0,23.0,25.0,27.0,17.0,26.0,14.0,12.0,16.0,11.0,1.0,0.0,0.0,0.0,11.0,14.0,21.0,25.0,24.0,23.0,22.0,30.0,30.0,22.0,19.0,28.0,21.0,17.0,17.0,22.0,13.0,2.0,2.0,0.0,0.0,0.6978851963746223,0.6721763085399449,0.6844380403458213,1.45,0.71,0.95,0.84,0.88,1.09,1.05,0.77,0.77,1.14,1.42,0.61,1.24,0.82,0.71,0.73,0.85,0.5,0.0,,,1.173913043478261,1.5869565217391304,2.0,12.0,54.0,191.0,3.0,5.0,21.0,91.0,127.0
3531407,353140705000020,18.0,19.0,14.0,31.0,31.0,28.0,26.0,25.0,25.0,28.0,35.0,20.0,12.0,5.0,15.0,8.0,4.0,3.0,0.0,0.0,0.0,19.0,19.0,25.0,28.0,23.0,35.0,28.0,24.0,35.0,34.0,29.0,25.0,12.0,10.0,21.0,7.0,9.0,4.0,1.0,0.0,0.0,0.7521613832853026,0.7036082474226805,0.726530612244898,0.95,1.0,0.56,1.11,1.35,0.8,0.93,1.04,0.71,0.82,1.21,0.8,1.0,0.5,0.71,1.14,0.44,0.75,0.0,,,0.6862745098039216,0.8253968253968254,0.0,4.0,71.0,172.0,0.0,5.0,26.0,102.0,106.0
3531407,353140705000021,15.0,15.0,17.0,20.0,27.0,22.0,21.0,19.0,18.0,24.0,24.0,22.0,17.0,7.0,7.0,5.0,6.0,2.0,1.0,0.0,0.0,15.0,13.0,23.0,22.0,20.0,14.0,28.0,17.0,25.0,24.0,23.0,11.0,12.0,8.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,0.740484429065744,0.7153284671532847,0.7282415630550622,1.0,1.15,0.74,0.91,1.35,1.57,0.75,1.12,0.72,1.0,1.04,2.0,1.42,0.88,0.78,0.71,2.0,,,,,0.5957446808510638,0.5294117647058824,10.0,17.0,48.0,114.0,8.0,8.0,30.0,68.0,68.0
3531407,353140705000022,11.0,17.0,18.0,11.0,11.0,20.0,20.0,22.0,13.0,7.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,19.0,10.0,12.0,20.0,26.0,16.0,14.0,11.0,6.0,4.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.691358024691358,0.6544502617801047,0.6713881019830028,0.69,0.63,0.95,1.1,0.92,1.0,0.77,1.38,0.93,0.64,0.5,0.75,0.33,4.0,0.0,0.0,,,,,,0.08695652173913043,0.06451612903225806,0.0,0.0,7.0,96.0,0.0,0.0,1.0,26.0,71.0
3531407,353140705000023,8.0,5.0,7.0,14.0,12.0,10.0,8.0,15.0,7.0,14.0,6.0,5.0,8.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,10.0,11.0,7.0,8.0,8.0,12.0,11.0,12.0,6.0,5.0,3.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.7557251908396947,0.6974789915966386,0.728,1.0,0.71,0.7,1.27,1.71,1.25,1.0,1.25,0.64,1.17,1.0,1.0,2.67,0.83,6.0,0.0,0.5,,,,,0.6,0.44,3.0,1.0,10.0,66.0,3.0,1.0,0.0,25.0,47.0
3531407,353140705000025,9.0,6.0,11.0,6.0,9.0,8.0,15.0,10.0,9.0,7.0,8.0,9.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,8.0,6.0,10.0,12.0,13.0,8.0,7.0,13.0,4.0,6.0,6.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.7589285714285714,0.7359307359307359,1.5,1.2,1.38,1.0,0.9,0.67,1.15,1.25,1.29,0.54,2.0,1.5,0.67,0.67,,0.67,1.0,0.0,,,,0.3076923076923077,0.42105263157894735,0.0,5.0,3.0,68.0,1.0,1.0,4.0,14.0,55.0
3531407,353140705000026,0.0,4.0,10.0,14.0,7.0,2.0,4.0,7.0,12.0,7.0,7.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,4.0,7.0,2.0,7.0,5.0,5.0,7.0,3.0,5.0,6.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.7444444444444445,0.7183098591549296,0.7329192546583851,0.0,1.33,3.33,3.5,1.0,1.0,0.57,1.4,2.4,1.0,2.33,0.6,0.67,1.5,1.0,1.0,0.5,,,,,0.6428571428571429,0.6666666666666666,1.0,0.0,6.0,47.0,0.0,2.0,1.0,17.0,32.0
3531407,353140705000027,3.0,9.0,11.0,3.0,7.0,9.0,4.0,12.0,2.0,6.0,7.0,9.0,3.0,6.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,7.0,7.0,7.0,6.0,3.0,7.0,5.0,4.0,8.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.6262626262626263,0.7073170731707317,0.6629834254143646,0.75,1.8,2.75,0.75,1.0,1.29,0.57,2.0,0.67,0.86,1.4,2.25,0.38,1.2,5.0,0.0,,2.0,,,,0.6086956521739131,0.8461538461538461,2.0,3.0,12.0,43.0,2.0,0.0,9.0,22.0,26.0
3531407,353140705000028,29.0,23.0,20.0,42.0,35.0,44.0,48.0,31.0,52.0,26.0,15.0,28.0,13.0,13.0,5.0,2.0,5.0,1.0,0.0,0.0,1.0,18.0,30.0,37.0,40.0,31.0,51.0,41.0,28.0,37.0,31.0,32.0,21.0,13.0,17.0,8.0,7.0,3.0,1.0,0.0,0.0,0.0,0.7713625866050808,0.7286995515695067,0.7497155858930603,1.61,0.77,0.54,1.05,1.13,0.86,1.17,1.11,1.41,0.84,0.47,1.33,1.0,0.76,0.62,0.29,1.67,1.0,,,,0.375,0.4235294117647059,0.0,2.0,49.0,238.0,0.0,0.0,19.0,118.0,142.0
3531407,353140705000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
